,Date,avg_temp,avg_rain,weather_main
341,2017-12-08,271.35583333333335,0.0,Clouds
342,2017-12-09,272.82749999999993,0.049999999999999996,Clouds
343,2017-12-10,271.1004166666667,0.0,Snow
344,2017-12-11,268.3841666666667,0.0,Snow
345,2017-12-12,268.97392857142853,0.2571428571428572,Snow
346,2017-12-13,262.44639688,0.07200000000000001,Snow
347,2017-12-14,262.1529166666666,0.0,Snow
348,2017-12-15,264.69280000000003,0.07200000000000001,Clear
349,2017-12-16,268.1095833333334,0.0375,Snow
350,2017-12-17,263.21916536666663,0.0,Clouds
351,2017-12-18,271.4102439024389,0.10975609756097558,Clouds
352,2017-12-19,277.36222222222216,0.05555555555555555,Mist
353,2017-12-20,273.9681481481482,0.11111111111111109,Clouds
354,2017-12-21,269.44125,0.0,Clouds
355,2017-12-22,268.71866666666665,0.0,Snow
356,2017-12-23,269.484,0.0,Mist
357,2017-12-24,270.0754166666666,0.075,Clouds
358,2017-12-25,268.54642857142846,0.2892857142857143,Snow
359,2017-12-26,261.99937565,0.0,Clear
360,2017-12-27,258.9104218666667,0.0,Clear
361,2017-12-28,255.71208138333336,0.0,Clear
362,2017-12-29,259.6308346333334,0.0,Snow
363,2017-12-30,262.18458073333335,0.0,Snow
364,2017-12-31,255.82333333333335,0.075,Clear
