,Date,Time,temp,weather_main,rain_1h,rain_3h,rain_24h,rain_today
45947,2017-10-02,17:00:00,291.17,Clear,,,,
45948,2017-10-02,18:00:00,291.77,Clear,,,,
45949,2017-10-02,19:00:00,292.18,Clear,,,,
45950,2017-10-02,20:00:00,292.59,Clear,,,,
45951,2017-10-02,21:00:00,291.97,Clear,,,,
45952,2017-10-02,22:00:00,291.76,Clear,,,,
45953,2017-10-02,23:00:00,290.35,Clear,,,,
45954,2017-10-03,00:00:00,288.33,Clear,,,,
45955,2017-10-03,01:00:00,287.32,Clear,,,,
45956,2017-10-03,02:00:00,287.12,Clear,,,,
45957,2017-10-03,03:00:00,286.61,Clear,,,,
45958,2017-10-03,04:00:00,286.11,Clear,,,,
45959,2017-10-03,05:00:00,285.85,Clear,,,,
45960,2017-10-03,06:00:00,285.13,Clear,,,,
45961,2017-10-03,07:00:00,284.39,Clear,,,,
45962,2017-10-03,08:00:00,284.41,Clear,,,,
45963,2017-10-03,09:00:00,284.65,Clear,,,,
45964,2017-10-03,10:00:00,283.9,Clear,,,,
45965,2017-10-03,11:00:00,283.89,Clear,,,,
45966,2017-10-03,12:00:00,284.15,Clear,,,,
45967,2017-10-03,13:00:00,284.96,Clear,,,,
45968,2017-10-03,14:00:00,288.17,Clear,,,,
45969,2017-10-03,15:00:00,290.77,Clear,,,,
45970,2017-10-03,16:00:00,292.78,Clear,,,,
45971,2017-10-03,17:00:00,293.77,Clear,,,,
45972,2017-10-03,18:00:00,293.902,Clear,,,,
45973,2017-10-03,19:00:00,293.902,Clear,,,,
45974,2017-10-03,20:00:00,296.37,Clear,,,,
45975,2017-10-03,21:00:00,295.99,Clear,,,,
45976,2017-10-03,22:00:00,295.37,Clear,,,,
45977,2017-10-03,23:00:00,294.37,Clear,,,,
45978,2017-10-04,00:00:00,292.52,Clear,,,,
45979,2017-10-04,01:00:00,291.73,Clear,,,,
45980,2017-10-04,02:00:00,290.92,Clear,,,,
45981,2017-10-04,03:00:00,290.35,Clouds,,,,
45982,2017-10-04,04:00:00,289.86,Clear,,,,
45983,2017-10-04,05:00:00,289.34,Clouds,,,,
45984,2017-10-04,06:00:00,289.83,Clouds,,,,
45985,2017-10-04,07:00:00,290.35,Clouds,,,,
45986,2017-10-04,08:00:00,290.37,Clouds,,,,
45987,2017-10-04,09:00:00,291.37,Clouds,,,,
45988,2017-10-04,10:00:00,292.13,Clouds,,,,
45989,2017-10-04,11:00:00,292.4,Clouds,,,,
45990,2017-10-04,12:00:00,292.75,Clouds,,,,
45991,2017-10-04,13:00:00,293.36,Rain,0.9,,,
45992,2017-10-04,14:00:00,294.16,Clouds,,,,
45993,2017-10-04,15:00:00,294.81,Rain,0.3,,,
45994,2017-10-04,16:00:00,295.75,Clouds,,,,
45995,2017-10-04,17:00:00,297.41,Rain,0.3,,,
45996,2017-10-04,18:00:00,295.56,Rain,0.3,,,
45997,2017-10-04,19:00:00,295.75,Thunderstorm,,,,
45998,2017-10-04,20:00:00,295.34,Clouds,,,,
45999,2017-10-04,21:00:00,295.51,Clouds,,,,
46000,2017-10-04,22:00:00,295.53,Rain,0.3,,,
46001,2017-10-04,22:00:00,295.53,Haze,0.3,,,
46002,2017-10-04,23:00:00,292.98,Rain,0.9,,,
46003,2017-10-05,00:00:00,292.57,Clouds,,,,
46004,2017-10-05,01:00:00,291.58,Clouds,,,,
46005,2017-10-05,02:00:00,290.36,Clouds,,,,
46006,2017-10-05,03:00:00,288.88,Clear,,,,
46007,2017-10-05,04:00:00,287.88,Clear,,,,
46008,2017-10-05,05:00:00,287.37,Clear,,,,
46009,2017-10-05,06:00:00,285.87,Clear,,,,
46010,2017-10-05,07:00:00,285.11,Clear,,,,
46011,2017-10-05,08:00:00,284.61,Clear,,,,
46012,2017-10-05,09:00:00,283.85,Clear,,,,
46013,2017-10-05,10:00:00,283.6,Clear,,,,
46014,2017-10-05,11:00:00,283.1,Clear,,,,
46015,2017-10-05,12:00:00,283.72,Clear,,,,
46016,2017-10-05,13:00:00,283.52,Clear,,,,
46017,2017-10-05,14:00:00,286.94,Clouds,,,,
46018,2017-10-05,15:00:00,289.36,Clear,,,,
46019,2017-10-05,16:00:00,291.15,Clear,,,,
46020,2017-10-05,17:00:00,291.96,Clouds,,,,
46021,2017-10-05,18:00:00,293.56,Clouds,,,,
46022,2017-10-05,19:00:00,294.37,Clouds,,,,
46023,2017-10-05,20:00:00,294.75,Clear,,,,
46024,2017-10-05,21:00:00,295.15,Clear,,,,
46025,2017-10-05,22:00:00,295.15,Clear,,,,
46026,2017-10-05,23:00:00,294.13,Clear,,,,
46027,2017-10-06,00:00:00,292.32,Clouds,,,,
46028,2017-10-06,01:00:00,291.11,Clouds,,,,
46029,2017-10-06,02:00:00,290.91,Clouds,,,,
46030,2017-10-06,03:00:00,290.37,Clouds,,,,
46031,2017-10-06,04:00:00,289.61,Clouds,,,,
46032,2017-10-06,05:00:00,289.11,Clouds,,,,
46033,2017-10-06,06:00:00,287.93,Rain,0.3,,,
46034,2017-10-06,07:00:00,287.56,Rain,0.3,,,
46035,2017-10-06,08:00:00,287.68,Rain,0.3,,,
46036,2017-10-06,09:00:00,287.34,Rain,0.3,,,
46037,2017-10-06,10:00:00,287.11,Clouds,,,,
46038,2017-10-06,11:00:00,287.62,Clouds,,,,
46039,2017-10-06,12:00:00,288.14,Rain,0.3,,,
46040,2017-10-06,13:00:00,287.54,Clouds,,,,
46041,2017-10-06,14:00:00,288.35,Clouds,,,,
46042,2017-10-06,15:00:00,289.75,Clouds,,,,
46043,2017-10-06,16:00:00,290.34,Clouds,,,,
46044,2017-10-06,17:00:00,290.97,Clouds,,,,
46045,2017-10-06,18:00:00,291.75,Clouds,,,,
46046,2017-10-06,19:00:00,291.77,Clouds,,,,
46047,2017-10-06,20:00:00,292.35,Clouds,,,,
46048,2017-10-06,21:00:00,291.96,Clouds,,,,
46049,2017-10-06,22:00:00,292.35,Clouds,,,,
46050,2017-10-06,23:00:00,291.14,Clouds,,,,
46051,2017-10-07,00:00:00,290.75,Clouds,,,,
46052,2017-10-07,01:00:00,290.34,Clouds,,,,
46053,2017-10-07,02:00:00,290.14,Clouds,,,,
46054,2017-10-07,03:00:00,290.36,Clouds,,,,
46055,2017-10-07,04:00:00,289.87,Rain,0.3,,,
46056,2017-10-07,05:00:00,289.88,Drizzle,,,,
46057,2017-10-07,05:00:00,289.88,Mist,,,,
46058,2017-10-07,06:00:00,289.89,Mist,,,,
46059,2017-10-07,07:00:00,290.13,Mist,,,,
46060,2017-10-07,08:00:00,289.87,Rain,0.3,,,
46061,2017-10-07,08:00:00,289.87,Mist,0.3,,,
46062,2017-10-07,09:00:00,290.14,Rain,0.3,,,
46063,2017-10-07,09:00:00,290.14,Mist,0.3,,,
46064,2017-10-07,09:00:00,290.14,Drizzle,0.3,,,
46065,2017-10-07,10:00:00,290.86,Mist,0.3,,,
46066,2017-10-07,10:00:00,290.86,Drizzle,0.3,,,
46067,2017-10-07,10:00:00,290.86,Rain,0.3,,,
46068,2017-10-07,11:00:00,291.14,Rain,0.3,,,
46069,2017-10-07,11:00:00,291.14,Mist,0.3,,,
46070,2017-10-07,12:00:00,291.15,Rain,0.3,,,
46071,2017-10-07,12:00:00,291.15,Mist,0.3,,,
46072,2017-10-07,13:00:00,291.15,Rain,0.3,,,
46073,2017-10-07,14:00:00,291.15,Clouds,,,,
46074,2017-10-07,15:00:00,291.76,Clouds,,,,
46075,2017-10-07,16:00:00,292.36,Rain,0.3,,,
46076,2017-10-07,17:00:00,292.79,Rain,0.3,,,
46077,2017-10-07,18:00:00,293.81,Clouds,,,,
46078,2017-10-07,19:00:00,295.62,Clouds,,,,
46079,2017-10-07,20:00:00,297.15,Clouds,,,,
46080,2017-10-07,21:00:00,297.15,Clear,,,,
46081,2017-10-07,22:00:00,297.19,Clouds,,,,
46082,2017-10-07,23:00:00,297.17,Clear,,,,
46083,2017-10-08,00:00:00,295.55,Clear,,,,
46084,2017-10-08,01:00:00,295.16,Clear,,,,
46085,2017-10-08,02:00:00,294.77,Clear,,,,
46086,2017-10-08,03:00:00,293.91,Clear,,,,
46087,2017-10-08,04:00:00,294.4,Clouds,,,,
46088,2017-10-08,05:00:00,294.38,Clouds,,,,
46089,2017-10-08,06:00:00,293.93,Rain,0.3,,,
46090,2017-10-08,06:00:00,293.93,Thunderstorm,0.3,,,
46091,2017-10-08,07:00:00,292.39,Rain,0.3,,,
46092,2017-10-08,08:00:00,292.62,Rain,0.3,,,
46093,2017-10-08,09:00:00,292.89,Clouds,,,,
46094,2017-10-08,10:00:00,293.15,Clouds,,,,
46095,2017-10-08,11:00:00,292.41,Clouds,,,,
46096,2017-10-08,12:00:00,291.57,Clouds,,,,
46097,2017-10-08,13:00:00,291.57,Clouds,,,,
46098,2017-10-08,14:00:00,291.77,Clouds,,,,
46099,2017-10-08,15:00:00,292.36,Clouds,,,,
46100,2017-10-08,16:00:00,292.97,Clouds,,,,
46101,2017-10-08,17:00:00,293.56,Clouds,,,,
46102,2017-10-08,18:00:00,294.93,Clouds,,,,
46103,2017-10-08,19:00:00,295.93,Clouds,,,,
46104,2017-10-08,20:00:00,295.76,Clear,,,,
46105,2017-10-08,21:00:00,295.95,Clear,,,,
46106,2017-10-08,22:00:00,294.75,Clear,,,,
46107,2017-10-08,23:00:00,293.55,Clear,,,,
46108,2017-10-09,00:00:00,291.94,Clear,,,,
46109,2017-10-09,01:00:00,291.54,Clear,,,,
46110,2017-10-09,02:00:00,290.73,Clear,,,,
46111,2017-10-09,03:00:00,290.64,Clouds,,,,
46112,2017-10-09,04:00:00,290.15,Clouds,,,,
46113,2017-10-09,05:00:00,289.89,Clouds,,,,
46114,2017-10-09,06:00:00,289.62,Rain,0.3,,,
46115,2017-10-09,07:00:00,289.65,Rain,0.3,,,
46116,2017-10-09,08:00:00,289.88,Rain,0.3,,,
46117,2017-10-09,09:00:00,289.41,Rain,0.9,,,
46118,2017-10-09,09:00:00,289.41,Mist,0.9,,,
46119,2017-10-09,10:00:00,288.89,Rain,0.9,,,
46120,2017-10-09,10:00:00,288.89,Mist,0.9,,,
46121,2017-10-09,11:00:00,288.89,Rain,0.9,,,
46122,2017-10-09,11:00:00,288.89,Mist,0.9,,,
46123,2017-10-09,12:00:00,288.75,Rain,0.3,,,
46124,2017-10-09,12:00:00,288.75,Mist,0.3,,,
46125,2017-10-09,13:00:00,288.77,Rain,0.3,,,
46126,2017-10-09,13:00:00,288.77,Mist,0.3,,,
46127,2017-10-09,14:00:00,289.13,Rain,0.3,,,
46128,2017-10-09,14:00:00,289.13,Mist,0.3,,,
46129,2017-10-09,15:00:00,289.55,Clouds,,,,
46130,2017-10-09,16:00:00,290.54,Clouds,,,,
46131,2017-10-09,17:00:00,292.15,Clouds,,,,
46132,2017-10-09,18:00:00,292.53,Clouds,,,,
46133,2017-10-09,19:00:00,293.15,Clouds,,,,
46134,2017-10-09,20:00:00,293.94,Clouds,,,,
46135,2017-10-09,21:00:00,293.36,Clouds,,,,
46136,2017-10-09,22:00:00,293.34,Clouds,,,,
46137,2017-10-09,23:00:00,292.94,Clear,,,,
46138,2017-10-10,00:00:00,291.56,Clear,,,,
46139,2017-10-10,01:00:00,290.36,Clear,,,,
46140,2017-10-10,02:00:00,289.56,Clear,,,,
46141,2017-10-10,03:00:00,288.13,Clear,,,,
46142,2017-10-10,04:00:00,288.87,Clear,,,,
46143,2017-10-10,05:00:00,288.36,Clear,,,,
46144,2017-10-10,06:00:00,287.36,Clear,,,,
46145,2017-10-10,07:00:00,286.35,Clear,,,,
46146,2017-10-10,08:00:00,285.61,Clear,,,,
46147,2017-10-10,09:00:00,285.37,Clear,,,,
46148,2017-10-10,10:00:00,285.12,Clear,,,,
46149,2017-10-10,11:00:00,285.37,Clouds,,,,
46150,2017-10-10,12:00:00,285.72,Clear,,,,
46151,2017-10-10,13:00:00,286.33,Clear,,,,
46152,2017-10-10,14:00:00,289.14,Clear,,,,
46153,2017-10-10,15:00:00,291.15,Clear,,,,
46154,2017-10-10,16:00:00,293.16,Clear,,,,
46155,2017-10-10,17:00:00,294.38,Clear,,,,
46156,2017-10-10,18:00:00,294.57,Clear,,,,
46157,2017-10-10,19:00:00,294.78,Clear,,,,
46158,2017-10-10,20:00:00,294.57,Clear,,,,
46159,2017-10-10,21:00:00,294.57,Clouds,,,,
46160,2017-10-10,22:00:00,293.75,Clear,,,,
46161,2017-10-10,23:00:00,292.13,Clouds,,,,
46162,2017-10-11,00:00:00,290.34,Clear,,,,
46163,2017-10-11,01:00:00,289.75,Clear,,,,
46164,2017-10-11,02:00:00,288.73,Clouds,,,,
46165,2017-10-11,03:00:00,287.86,Clear,,,,
46166,2017-10-11,04:00:00,287.12,Clear,,,,
46167,2017-10-11,05:00:00,286.37,Clear,,,,
46168,2017-10-11,06:00:00,286.63,Clouds,,,,
46169,2017-10-11,07:00:00,286.13,Clouds,,,,
46170,2017-10-11,08:00:00,286.37,Clouds,,,,
46171,2017-10-11,09:00:00,285.88,Clouds,,,,
46172,2017-10-11,10:00:00,285.88,Clouds,,,,
46173,2017-10-11,11:00:00,285.12,Rain,0.3,,,
46174,2017-10-11,12:00:00,285.22,Rain,0.3,,,
46175,2017-10-11,13:00:00,284.59,Rain,0.3,,,
46176,2017-10-11,14:00:00,284.37,Rain,0.3,,,
46177,2017-10-11,15:00:00,283.74,Rain,0.3,,,
46178,2017-10-11,16:00:00,283.16,Rain,0.3,,,
46179,2017-10-11,17:00:00,283.16,Rain,0.3,,,
46180,2017-10-11,18:00:00,283.37,Rain,0.3,,,
46181,2017-10-11,18:00:00,283.37,Drizzle,0.3,,,
46182,2017-10-11,19:00:00,283.57,Rain,0.3,,,
46183,2017-10-11,20:00:00,283.56,Rain,0.3,,,
46184,2017-10-11,21:00:00,283.35,Rain,0.3,,,
46185,2017-10-11,22:00:00,283.16,Rain,0.3,,,
46186,2017-10-11,23:00:00,282.36,Rain,0.3,,,
46187,2017-10-12,00:00:00,281.36,Rain,0.3,,,
46188,2017-10-12,01:00:00,281.38,Rain,0.3,,,
46189,2017-10-12,02:00:00,281.17,Rain,0.3,,,
46190,2017-10-12,03:00:00,281.1,Clouds,,,,
46191,2017-10-12,04:00:00,280.85,Rain,0.3,,,
46192,2017-10-12,05:00:00,281.14,Clouds,,,,
46193,2017-10-12,06:00:00,281.88,Clouds,,,,
46194,2017-10-12,07:00:00,281.39,Clouds,,,,
46195,2017-10-12,08:00:00,281.88,Clouds,,,,
46196,2017-10-12,09:00:00,280.87,Clouds,,,,
46197,2017-10-12,10:00:00,281.39,Clouds,,,,
46198,2017-10-12,11:00:00,281.9,Clouds,,,,
46199,2017-10-12,12:00:00,282.97,Clouds,,,,
46200,2017-10-12,13:00:00,283.36,Clouds,,,,
46201,2017-10-12,14:00:00,283.35,Drizzle,0.3,,,
46202,2017-10-12,14:00:00,283.35,Rain,0.3,,,
46203,2017-10-12,15:00:00,283.76,Clouds,,,,
46204,2017-10-12,16:00:00,284.76,Clouds,,,,
46205,2017-10-12,17:00:00,285.77,Clouds,,,,
46206,2017-10-12,18:00:00,286.39,Drizzle,,,,
46207,2017-10-12,19:00:00,287.4,Clouds,,,,
46208,2017-10-12,20:00:00,287.58,Clouds,,,,
46209,2017-10-12,21:00:00,288.18,Clouds,,,,
46210,2017-10-12,22:00:00,287.99,Clouds,,,,
46211,2017-10-12,23:00:00,287.98,Clouds,,,,
46212,2017-10-13,00:00:00,288.17,Clouds,,,,
46213,2017-10-13,01:00:00,288.55,Clouds,,,,
46214,2017-10-13,02:00:00,288.36,Clouds,,,,
46215,2017-10-13,03:00:00,288.38,Clouds,,,,
46216,2017-10-13,04:00:00,288.15,Clouds,,,,
46217,2017-10-13,05:00:00,287.65,Drizzle,,,,
46218,2017-10-13,05:00:00,287.65,Mist,,,,
46219,2017-10-13,06:00:00,287.67,Clouds,,,,
46220,2017-10-13,07:00:00,287.66,Clouds,,,,
46221,2017-10-13,08:00:00,287.66,Clouds,,,,
46222,2017-10-13,09:00:00,287.66,Clouds,,,,
46223,2017-10-13,10:00:00,287.64,Clouds,,,,
46224,2017-10-13,11:00:00,287.64,Rain,0.3,,,
46225,2017-10-13,11:00:00,287.64,Mist,0.3,,,
46226,2017-10-13,12:00:00,287.75,Rain,0.3,,,
46227,2017-10-13,13:00:00,287.76,Rain,0.3,,,
46228,2017-10-13,13:00:00,287.76,Mist,0.3,,,
46229,2017-10-13,14:00:00,287.97,Mist,,,,
46230,2017-10-13,15:00:00,288.18,Clouds,,,,
46231,2017-10-13,16:00:00,288.38,Clouds,,,,
46232,2017-10-13,17:00:00,289.18,Rain,0.3,,,
46233,2017-10-13,18:00:00,289.78,Clouds,,,,
46234,2017-10-13,19:00:00,290.58,Clouds,,,,
46235,2017-10-13,20:00:00,291.01,Clouds,,,,
46236,2017-10-13,21:00:00,290.99,Clouds,,,,
46237,2017-10-13,22:00:00,290.96,Clouds,,,,
46238,2017-10-13,23:00:00,290.18,Clouds,,,,
46239,2017-10-14,00:00:00,289.95,Rain,0.3,,,
46240,2017-10-14,01:00:00,289.877,Rain,0.3,,,
46241,2017-10-14,02:00:00,289.067,Rain,0.3,,,
46242,2017-10-14,03:00:00,288.39,Clouds,,,,
46243,2017-10-14,04:00:00,287.9,Clouds,,,,
46244,2017-10-14,05:00:00,288.14,Clouds,,,,
46245,2017-10-14,06:00:00,287.65,Clear,,,,
46246,2017-10-14,07:00:00,286.87,Mist,,,,
46247,2017-10-14,08:00:00,285.88,Clear,,,,
46248,2017-10-14,09:00:00,285.86,Mist,,,,
46249,2017-10-14,09:00:00,285.86,Fog,,,,
46250,2017-10-14,10:00:00,285.88,Mist,,,,
46251,2017-10-14,11:00:00,286.63,Rain,0.3,,,
46252,2017-10-14,12:00:00,287.16,Rain,0.3,,,
46253,2017-10-14,12:00:00,287.16,Mist,0.3,,,
46254,2017-10-14,13:00:00,288.15,Rain,0.3,,,
46255,2017-10-14,13:00:00,288.15,Mist,0.3,,,
46256,2017-10-14,14:00:00,288.34,Rain,0.3,,,
46257,2017-10-14,14:00:00,288.34,Mist,0.3,,,
46258,2017-10-14,15:00:00,289.15,Mist,,,,
46259,2017-10-14,16:00:00,289.77,Mist,,,,
46260,2017-10-14,17:00:00,290.58,Mist,,,,
46261,2017-10-14,18:00:00,290.97,Clouds,,,,
46262,2017-10-14,19:00:00,291.99,Clouds,,,,
46263,2017-10-14,20:00:00,291.57,Clouds,,,,
46264,2017-10-14,21:00:00,291.34,Rain,0.3,,,
46265,2017-10-14,22:00:00,290.56,Rain,0.3,,,
46266,2017-10-14,22:00:00,290.56,Mist,0.3,,,
46267,2017-10-14,23:00:00,289.75,Rain,0.9,,,
46268,2017-10-14,23:00:00,289.75,Mist,0.9,,,
46269,2017-10-15,00:00:00,289.15,Rain,0.3,,,
46270,2017-10-15,00:00:00,289.15,Mist,0.3,,,
46271,2017-10-15,01:00:00,289.15,Rain,0.3,,,
46272,2017-10-15,01:00:00,289.15,Mist,0.3,,,
46273,2017-10-15,02:00:00,288.76,Rain,0.3,,,
46274,2017-10-15,02:00:00,288.76,Mist,0.3,,,
46275,2017-10-15,03:00:00,288.39,Rain,0.3,,,
46276,2017-10-15,03:00:00,288.39,Mist,0.3,,,
46277,2017-10-15,04:00:00,288.41,Rain,0.3,,,
46278,2017-10-15,04:00:00,288.41,Mist,0.3,,,
46279,2017-10-15,05:00:00,288.39,Rain,0.3,,,
46280,2017-10-15,05:00:00,288.39,Mist,0.3,,,
46281,2017-10-15,06:00:00,288.4,Rain,0.3,,,
46282,2017-10-15,06:00:00,288.4,Mist,0.3,,,
46283,2017-10-15,07:00:00,288.63,Rain,0.3,,,
46284,2017-10-15,07:00:00,288.63,Mist,0.3,,,
46285,2017-10-15,08:00:00,288.64,Mist,0.9,,,
46286,2017-10-15,08:00:00,288.64,Rain,0.9,,,
46287,2017-10-15,09:00:00,288.63,Mist,0.3,,,
46288,2017-10-15,09:00:00,288.63,Rain,0.3,,,
46289,2017-10-15,10:00:00,288.9,Mist,,,,
46290,2017-10-15,11:00:00,289.15,Mist,,,,
46291,2017-10-15,12:00:00,290.2,Mist,,,,
46292,2017-10-15,13:00:00,291.18,Clouds,,,,
46293,2017-10-15,14:00:00,292.59,Clouds,,,,
46294,2017-10-15,15:00:00,293.77,Clear,,,,
46295,2017-10-15,16:00:00,294.6,Rain,0.3,,,
46296,2017-10-15,17:00:00,294.99,Rain,0.3,,,
46297,2017-10-15,18:00:00,295.58,Clouds,,,,
46298,2017-10-15,19:00:00,295.81,Rain,0.3,,,
46299,2017-10-15,20:00:00,293.47,Rain,0.3,,,
46300,2017-10-15,20:00:00,293.47,Mist,0.3,,,
46301,2017-10-15,21:00:00,291.96,Rain,0.3,,,
46302,2017-10-15,22:00:00,292.17,Rain,0.3,,,
46303,2017-10-15,23:00:00,290.39,Clouds,,,,
46304,2017-10-16,00:00:00,287.22,Rain,0.3,,,
46305,2017-10-16,01:00:00,285.37,Rain,0.3,,,
46306,2017-10-16,02:00:00,283.97,Rain,0.3,,,
46307,2017-10-16,03:00:00,282.15,Clouds,,,,
46308,2017-10-16,04:00:00,281.9,Clouds,,,,
46309,2017-10-16,05:00:00,281.39,Clouds,,,,
46310,2017-10-16,06:00:00,280.91,Clouds,,,,
46311,2017-10-16,07:00:00,280.1675,Clouds,,0.0,,
46312,2017-10-16,08:00:00,280.14,Clouds,,,,
46313,2017-10-16,09:00:00,279.39,Clouds,,,,
46314,2017-10-16,10:00:00,278.62,Clouds,,,,
46315,2017-10-16,11:00:00,277.91,Clouds,,,,
46316,2017-10-16,12:00:00,278.37,Clouds,,,,
46317,2017-10-16,13:00:00,278.78,Clouds,,,,
46318,2017-10-16,14:00:00,278.6,Clouds,,,,
46319,2017-10-16,15:00:00,279.78,Clouds,,,,
46320,2017-10-16,16:00:00,280.16,Clouds,,,,
46321,2017-10-16,17:00:00,280.36,Clouds,,,,
46322,2017-10-16,18:00:00,280.96,Clouds,,,,
46323,2017-10-16,19:00:00,281.96,Clouds,,,,
46324,2017-10-16,20:00:00,282.14,Clouds,,,,
46325,2017-10-16,21:00:00,282.54,Clouds,,,,
46326,2017-10-16,22:00:00,282.54,Clear,,,,
46327,2017-10-16,23:00:00,281.73,Clear,,,,
46328,2017-10-17,00:00:00,280.13,Clear,,,,
46329,2017-10-17,01:00:00,278.51,Clear,,,,
46330,2017-10-17,02:00:00,277.71,Clear,,,,
46331,2017-10-17,03:00:00,277.34,Clear,,,,
46332,2017-10-17,04:00:00,276.59,Clear,,,,
46333,2017-10-17,05:00:00,276.34,Clear,,,,
46334,2017-10-17,06:00:00,275.84,Clear,,,,
46335,2017-10-17,07:00:00,275.81,Clear,,,,
46336,2017-10-17,08:00:00,275.83,Clear,,,,
46337,2017-10-17,09:00:00,276.08,Clear,,,,
46338,2017-10-17,10:00:00,276.08,Clear,,,,
46339,2017-10-17,11:00:00,276.33,Clear,,,,
46340,2017-10-17,12:00:00,276.71,Clear,,,,
46341,2017-10-17,13:00:00,277.91,Clear,,,,
46342,2017-10-17,14:00:00,281.33,Clear,,,,
46343,2017-10-17,15:00:00,284.77,Clouds,,,,
46344,2017-10-17,16:00:00,287.35,Clear,,,,
46345,2017-10-17,17:00:00,289.35,Clear,,,,
46346,2017-10-17,18:00:00,290.14,Clear,,,,
46347,2017-10-17,19:00:00,291.15,Clear,,,,
46348,2017-10-17,20:00:00,291.33,Clear,,,,
46349,2017-10-17,21:00:00,291.54,Clear,,,,
46350,2017-10-17,22:00:00,291.13,Clear,,,,
46351,2017-10-17,23:00:00,290.33,Clear,,,,
46352,2017-10-18,00:00:00,289.34,Clear,,,,
46353,2017-10-18,01:00:00,288.75,Clear,,,,
46354,2017-10-18,02:00:00,288.36,Clear,,,,
46355,2017-10-18,03:00:00,287.65,Clear,,,,
46356,2017-10-18,04:00:00,286.63,Clear,,,,
46357,2017-10-18,05:00:00,285.63,Clear,,,,
46358,2017-10-18,06:00:00,284.33,Clear,,,,
46359,2017-10-18,07:00:00,283.585,Clear,,,,
46360,2017-10-18,08:00:00,282.84,Clear,,,,
46361,2017-10-18,09:00:00,283.09,Clear,,,,
46362,2017-10-18,10:00:00,283.07,Clear,,,,
46363,2017-10-18,11:00:00,282.32,Clear,,,,
46364,2017-10-18,12:00:00,282.92,Clear,,,,
46365,2017-10-18,13:00:00,282.72,Clear,,,,
46366,2017-10-18,14:00:00,285.56,Clear,,,,
46367,2017-10-18,15:00:00,287.78,Clear,,,,
46368,2017-10-18,16:00:00,289.77,Clear,,,,
46369,2017-10-18,17:00:00,291.36,Clear,,,,
46370,2017-10-18,18:00:00,292.15,Clear,,,,
46371,2017-10-18,19:00:00,292.95,Clear,,,,
46372,2017-10-18,20:00:00,293.34,Clear,,,,
46373,2017-10-18,21:00:00,293.14,Clear,,,,
46374,2017-10-18,22:00:00,292.14,Clear,,,,
46375,2017-10-18,23:00:00,290.95,Clear,,,,
46376,2017-10-19,00:00:00,289.33,Clear,,,,
46377,2017-10-19,01:00:00,288.32,Clear,,,,
46378,2017-10-19,02:00:00,287.11,Clear,,,,
46379,2017-10-19,03:00:00,287.38,Clear,,,,
46380,2017-10-19,04:00:00,286.63,Clear,,,,
46381,2017-10-19,05:00:00,284.83,Clear,,,,
46382,2017-10-19,06:00:00,284.32,Clear,,,,
46383,2017-10-19,07:00:00,284.59,Clear,,,,
46384,2017-10-19,08:00:00,284.86,Mist,,,,
46385,2017-10-19,09:00:00,284.81,Clear,,,,
46386,2017-10-19,10:00:00,285.07,Clear,,,,
46387,2017-10-19,11:00:00,285.86,Clear,,,,
46388,2017-10-19,12:00:00,286.54,Clear,,,,
46389,2017-10-19,13:00:00,287.15,Clouds,,,,
46390,2017-10-19,14:00:00,288.16,Clear,,,,
46391,2017-10-19,15:00:00,289.55,Clear,,,,
46392,2017-10-19,16:00:00,290.76,Clear,,,,
46393,2017-10-19,17:00:00,291.56,Clear,,,,
46394,2017-10-19,18:00:00,292.76,Clear,,,,
46395,2017-10-19,19:00:00,293.15,Clear,,,,
46396,2017-10-19,20:00:00,293.55,Clear,,,,
46397,2017-10-19,21:00:00,293.36,Clear,,,,
46398,2017-10-19,22:00:00,292.36,Clear,,,,
46399,2017-10-19,23:00:00,290.55,Clear,,,,
46400,2017-10-20,00:00:00,288.95,Clear,,,,
46401,2017-10-20,01:00:00,287.75,Clear,,,,
46402,2017-10-20,02:00:00,286.37,Clear,,,,
46403,2017-10-20,03:00:00,284.65,Clear,,,,
46404,2017-10-20,04:00:00,284.39,Clear,,,,
46405,2017-10-20,05:00:00,284.1,Clear,,,,
46406,2017-10-20,06:00:00,281.86,Clear,,,,
46407,2017-10-20,07:00:00,283.6,Clear,,,,
46408,2017-10-20,08:00:00,283.87,Clear,,,,
46409,2017-10-20,09:00:00,282.85,Clear,,,,
46410,2017-10-20,10:00:00,283.38,Clear,,,,
46411,2017-10-20,11:00:00,282.63,Clear,,,,
46412,2017-10-20,12:00:00,281.91,Clear,,,,
46413,2017-10-20,13:00:00,281.08,Clear,,,,
46414,2017-10-20,14:00:00,284.53,Clear,,,,
46415,2017-10-20,15:00:00,287.35,Clear,,,,
46416,2017-10-20,16:00:00,289.56,Clear,,,,
46417,2017-10-20,17:00:00,290.76,Clear,,,,
46418,2017-10-20,18:00:00,291.57,Clear,,,,
46419,2017-10-20,19:00:00,291.75,Clear,,,,
46420,2017-10-20,20:00:00,292.36,Clear,,,,
46421,2017-10-20,21:00:00,292.95,Clear,,,,
46422,2017-10-20,22:00:00,292.53,Clear,,,,
46423,2017-10-20,23:00:00,290.93,Clear,,,,
46424,2017-10-21,00:00:00,288.51,Clear,,,,
46425,2017-10-21,01:00:00,287.9,Clear,,,,
